,CDH22 Curncy,CDH22 Curncy,CDH22 Curncy,CDH22 Curncy,CDH22 Curncy,CDH22 Curncy,CDH22 Curncy
2021-11-15 08:25:00-05:00,79.84,79.84,79.84,79.84,1,1,79.84
2021-11-15 08:31:00-05:00,79.805,79.805,79.805,79.805,2,1,159.61
2021-11-15 09:09:00-05:00,79.81,79.81,79.81,79.81,2,1,159.62
2021-11-15 09:10:00-05:00,79.81,79.81,79.81,79.81,2,1,159.62
2021-11-15 09:22:00-05:00,79.82,79.82,79.82,79.82,1,1,79.82
2021-11-15 09:25:00-05:00,79.9,79.9,79.9,79.9,1,1,79.9
2021-11-15 09:28:00-05:00,79.92,79.92,79.92,79.92,1,1,79.92
2021-11-15 09:29:00-05:00,79.93,79.935,79.93,79.93,3,3,239.795
2021-11-15 09:30:00-05:00,79.93,79.93,79.93,79.93,1,1,79.93
2021-11-15 09:31:00-05:00,79.93,79.93,79.93,79.93,1,1,79.93
2021-11-15 09:33:00-05:00,79.93,79.93,79.93,79.93,1,1,79.93
2021-11-15 09:34:00-05:00,79.915,79.915,79.915,79.915,1,1,79.915
2021-11-15 09:52:00-05:00,79.86,79.86,79.86,79.86,1,1,79.86
2021-11-15 10:13:00-05:00,79.95,79.95,79.95,79.95,1,1,79.95
2021-11-15 10:14:00-05:00,79.98,79.995,79.98,79.995,5,2,399.96
2021-11-15 10:29:00-05:00,79.965,79.965,79.965,79.965,2,1,159.93
2021-11-15 10:59:00-05:00,79.855,79.855,79.855,79.855,3,2,239.565
2021-11-15 11:06:00-05:00,79.85,79.85,79.85,79.85,1,1,79.85
2021-11-15 11:22:00-05:00,79.89,79.89,79.89,79.89,1,1,79.89
2021-11-15 11:52:00-05:00,79.845,79.845,79.845,79.845,3,1,239.535
2021-11-15 12:25:00-05:00,79.82,79.82,79.82,79.82,2,1,159.64
2021-11-15 12:33:00-05:00,79.85,79.85,79.85,79.85,1,1,79.85
2021-11-15 12:35:00-05:00,79.845,79.845,79.845,79.845,16,2,1277.52
2021-11-15 13:14:00-05:00,79.875,79.875,79.875,79.875,1,1,79.875
2021-11-15 13:35:00-05:00,79.915,79.915,79.915,79.915,1,1,79.915
2021-11-15 15:35:00-05:00,79.88,79.88,79.88,79.88,1,1,79.88
