,CDH22 Curncy,CDH22 Curncy,CDH22 Curncy,CDH22 Curncy,CDH22 Curncy,CDH22 Curncy,CDH22 Curncy
2021-11-18 10:24:00-05:00,79.135,79.135,79.135,79.135,1,1,79.135
2021-11-18 10:31:00-05:00,79.13,79.13,79.13,79.13,1,1,79.13
2021-11-18 10:32:00-05:00,79.115,79.115,79.115,79.115,1,1,79.115
2021-11-18 10:33:00-05:00,79.11,79.12,79.11,79.12,40,3,3164.655
2021-11-18 10:36:00-05:00,79.12,79.12,79.12,79.12,17,2,1345.04
2021-11-18 10:38:00-05:00,79.105,79.105,79.105,79.105,1,1,79.105
2021-11-18 10:42:00-05:00,79.115,79.115,79.115,79.115,5,4,395.575
2021-11-18 10:45:00-05:00,79.105,79.105,79.105,79.105,1,1,79.105
2021-11-18 10:49:00-05:00,79.17,79.17,79.17,79.17,1,1,79.17
2021-11-18 10:51:00-05:00,79.195,79.195,79.195,79.195,2,1,158.39
2021-11-18 10:57:00-05:00,79.14,79.14,79.14,79.14,5,2,395.7
2021-11-18 11:06:00-05:00,79.15,79.15,79.15,79.15,45,5,3561.75
2021-11-18 11:07:00-05:00,79.15,79.15,79.15,79.15,5,1,395.75
2021-11-18 11:11:00-05:00,79.155,79.175,79.155,79.175,4,2,316.66
2021-11-18 12:05:00-05:00,79.235,79.235,79.235,79.235,2,1,158.47
2021-11-18 12:27:00-05:00,79.3,79.3,79.3,79.3,1,1,79.3
2021-11-18 12:42:00-05:00,79.375,79.375,79.375,79.375,3,1,238.125
2021-11-18 12:50:00-05:00,79.365,79.365,79.365,79.365,2,1,158.73
2021-11-18 13:26:00-05:00,79.31,79.31,79.31,79.31,2,1,158.62
2021-11-18 14:05:00-05:00,79.335,79.34,79.335,79.34,4,2,317.35
2021-11-18 14:46:00-05:00,79.345,79.345,79.345,79.345,1,1,79.345
2021-11-18 15:40:00-05:00,79.33,79.33,79.33,79.33,2,1,158.66
2021-11-18 15:53:00-05:00,79.355,79.355,79.355,79.355,5,1,396.775
