,date,PX_BID,PX_MID,PX_ASK,PX_DIRTY_BID,PX_DIRTY_MID,PX_DIRTY_ASK,PX_LAST,YLD_YTM_BID,YLD_YTM_MID,YLD_YTM_ASK
302,2017-09-21,98.877,98.977,99.078,99.84,99.94,100.041,98.977,3.077,3.048,3.018
303,2017-09-22,98.936,99.037,99.138,99.906,100.007,100.108,99.037,3.06,3.03,3.001
304,2017-09-25,98.979,99.08,99.18,99.957,100.058,100.158,99.08,3.048,3.018,2.989
305,2017-09-26,99.01,99.112,99.213,99.995,100.097,100.198,99.112,3.039,3.009,2.979
306,2017-09-27,98.824,98.923,99.023,99.817,99.916,100.016,98.923,3.094,3.064,3.035
307,2017-09-28,98.759,98.858,98.958,99.775,99.874,99.974,98.858,3.114,3.084,3.055
308,2017-09-29,98.867,98.969,99.071,99.891,99.993,100.095,98.969,3.082,3.052,3.022
309,2017-10-02,98.73,98.824,98.918,99.761,99.855,99.949,98.824,3.123,3.095,3.067
310,2017-10-03,98.722,98.822,98.923,99.761,99.861,99.962,98.822,3.125,3.096,3.066
311,2017-10-04,98.862,98.964,99.067,99.909,100.011,100.114,98.964,3.084,3.054,3.024
312,2017-10-05,98.825,98.929,99.032,99.902,100.006,100.109,98.929,3.096,3.065,3.035
313,2017-10-06,98.671,98.776,98.88,99.756,99.861,99.965,98.776,3.142,3.111,3.08
314,2017-10-10,98.802,98.905,99.007,99.894,99.997,100.099,98.905,3.104,3.073,3.043
315,2017-10-11,98.915,99.021,99.126,100.015,100.121,100.226,99.021,3.07,3.039,3.007
316,2017-10-12,98.984,99.077,99.17,100.107,100.2,100.293,99.077,3.05,3.023,2.995
317,2017-10-13,99.063,99.156,99.249,100.194,100.287,100.38,99.156,3.027,2.999,2.972
318,2017-10-16,99.136,99.244,99.353,100.274,100.382,100.491,99.244,3.006,2.973,2.941
319,2017-10-17,98.996,99.106,99.216,100.142,100.252,100.362,99.106,3.047,3.015,2.982
320,2017-10-18,98.889,98.997,99.105,100.042,100.15,100.258,98.997,3.08,3.047,3.015
321,2017-10-19,98.988,99.096,99.205,100.164,100.272,100.381,99.096,3.051,3.018,2.9859999999999998
322,2017-10-20,98.857,98.965,99.073,100.041,100.149,100.257,98.965,3.09,3.058,3.026
323,2017-10-23,98.941,99.047,99.153,100.133,100.239,100.345,99.047,3.065,3.034,3.002
324,2017-10-24,98.95,99.058,99.166,100.149,100.257,100.365,99.058,3.063,3.03,2.998
325,2017-10-25,98.819,98.925,99.03,100.026,100.132,100.237,98.925,3.103,3.071,3.039
326,2017-10-26,98.892,98.999,99.106,100.122,100.229,100.336,98.999,3.081,3.049,3.017
327,2017-10-27,98.829,98.937,99.044,100.059,100.167,100.274,98.937,3.1,3.068,3.036
328,2017-10-30,98.991,99.107,99.222,100.229,100.345,100.459,99.107,3.052,3.017,2.982
329,2017-10-31,99.013,99.128,99.243,100.258,100.373,100.488,99.128,3.045,3.011,2.976
330,2017-11-01,98.949,99.064,99.178,100.202,100.317,100.431,99.064,3.065,3.03,2.996
331,2017-11-02,98.975,99.089,99.203,100.251,100.365,100.479,99.089,3.058,3.023,2.989
332,2017-11-03,98.998,99.112,99.225,100.281,100.395,100.508,99.112,3.051,3.017,2.983
333,2017-11-06,99.076,99.19,99.303,100.367,100.481,100.594,99.19,3.028,2.993,2.959
334,2017-11-07,99.044,99.158,99.272,100.343,100.457,100.571,99.158,3.038,3.003,2.969
335,2017-11-08,99.059,99.172,99.285,100.365,100.478,100.591,99.172,3.033,2.999,2.965
336,2017-11-09,98.976,99.089,99.202,100.305,100.418,100.531,99.089,3.059,3.025,2.991
337,2017-11-10,98.868,98.981,99.093,100.205,100.318,100.43,98.981,3.092,3.058,3.024
338,2017-11-13,98.858,98.971,99.083,100.202,100.315,100.427,98.971,3.096,3.061,3.027
339,2017-11-14,98.746,98.859,98.972,100.098,100.211,100.324,98.859,3.13,3.096,3.061
340,2017-11-15,98.894,99.008,99.121,100.254,100.368,100.481,99.008,3.085,3.05,3.016
341,2017-11-16,98.789,98.902,99.014,98.797,98.91,99.022,98.902,3.118,3.084,3.049
342,2017-11-17,98.807,98.917,99.026,98.822,98.932,99.041,98.917,3.113,3.079,3.046
343,2017-11-20,98.852,98.964,99.076,98.875,98.987,99.099,98.964,3.099,3.065,3.031
344,2017-11-21,98.697,98.809,98.92,98.735,98.847,98.958,98.809,3.147,3.113,3.079
345,2017-11-22,98.676,98.788,98.899,98.737,98.849,98.96,98.788,3.155,3.12,3.086
346,2017-11-24,98.807,98.919,99.03,98.876,98.988,99.099,98.919,3.115,3.08,3.046
347,2017-11-27,98.788,98.886,98.983,98.864,98.962,99.059,98.886,3.121,3.091,3.061
348,2017-11-28,98.835,98.936,99.037,98.919,99.02,99.121,98.936,3.107,3.075,3.044
349,2017-11-29,98.784,98.885,98.986,98.876,98.977,99.078,98.885,3.123,3.091,3.06
350,2017-11-30,98.662,98.762,98.862,98.777,98.877,98.977,98.762,3.161,3.13,3.099
351,2017-12-01,98.62,98.727,98.834,98.742,98.849,98.956,98.727,3.175,3.141,3.108
352,2017-12-04,98.533,98.628,98.722,98.663,98.758,98.852,98.628,3.202,3.172,3.143
353,2017-12-05,98.512,98.619,98.725,98.65,98.757,98.863,98.619,3.209,3.175,3.143
354,2017-12-06,98.578,98.685,98.791,98.723,98.83,98.936,98.685,3.189,3.155,3.122
355,2017-12-07,98.548,98.654,98.76,98.716,98.822,98.928,98.654,3.199,3.166,3.133
356,2017-12-08,98.485,98.591,98.697,98.661,98.767,98.873,98.591,3.219,3.186,3.153
357,2017-12-11,98.58,98.673,98.767,98.763,98.856,98.95,98.673,3.19,3.161,3.1310000000000002
358,2017-12-12,98.471,98.577,98.683,98.662,98.768,98.874,98.577,3.224,3.191,3.158
359,2017-12-13,98.361,98.453,98.544,98.56,98.652,98.743,98.453,3.259,3.23,3.201
360,2017-12-14,98.524,98.619,98.713,98.746,98.841,98.935,98.619,3.209,3.179,3.15
361,2017-12-15,98.483,98.579,98.675,98.712,98.808,98.904,98.579,3.222,3.192,3.162
362,2017-12-18,98.376,98.467,98.557,98.613,98.704,98.794,98.467,3.2560000000000002,3.227,3.199
363,2017-12-19,98.381,98.469,98.556,98.625,98.713,98.8,98.469,3.255,3.227,3.2
364,2017-12-20,98.242,98.33,98.417,98.494,98.582,98.669,98.33,3.299,3.271,3.2439999999999998
365,2017-12-21,98.223,98.314,98.405,98.506,98.597,98.688,98.314,3.307,3.278,3.249
366,2017-12-22,98.167,98.248,98.329,98.457,98.538,98.619,98.248,3.325,3.299,3.274
367,2017-12-26,98.128,98.196,98.264,98.426,98.494,98.562,98.196,3.338,3.316,3.295
368,2017-12-27,98.175,98.265,98.355,98.481,98.571,98.661,98.265,3.323,3.295,3.266
369,2017-12-28,98.294,98.387,98.479,98.622,98.715,98.807,98.387,3.287,3.257,3.228
370,2017-12-29,98.298,98.392,98.486,98.634,98.728,98.822,98.392,3.286,3.2560000000000002,3.226
371,2018-01-02,98.295,98.382,98.469,98.639,98.726,98.813,98.382,3.287,3.259,3.232
372,2018-01-03,98.264,98.351,98.438,98.615,98.702,98.789,98.351,3.298,3.27,3.242
373,2018-01-04,98.131,98.217,98.303,98.505,98.591,98.677,98.217,3.341,3.314,3.286
374,2018-01-05,98.141,98.223,98.304,98.523,98.605,98.686,98.223,3.339,3.312,3.286
375,2018-01-08,98.146,98.227,98.307,98.536,98.617,98.697,98.227,3.337,3.311,3.286
376,2018-01-09,98.16,98.244,98.327,98.557,98.641,98.724,98.244,3.333,3.306,3.2800000000000002
377,2018-01-10,98.094,98.176,98.257,98.499,98.581,98.662,98.176,3.355,3.329,3.303
378,2018-01-11,98.103,98.184,98.264,98.538,98.619,98.699,98.184,3.354,3.328,3.302
379,2018-01-12,98.04,98.123,98.206,98.483,98.566,98.649,98.123,3.375,3.348,3.321
380,2018-01-16,98.035,98.118,98.201,98.486,98.569,98.652,98.118,3.377,3.35,3.323
381,2018-01-17,97.907,97.988,98.068,98.365,98.446,98.526,97.988,3.419,3.393,3.367
382,2018-01-18,97.883,97.964,98.044,98.364,98.445,98.525,97.964,3.428,3.402,3.376
383,2018-01-19,97.884,97.968,98.051,98.373,98.457,98.54,97.968,3.428,3.401,3.374
384,2018-01-22,97.85,97.927,98.004,98.347,98.424,98.501,97.927,3.44,3.415,3.39
385,2018-01-23,97.838,97.921,98.004,98.342,98.425,98.508,97.921,3.445,3.417,3.391
386,2018-01-24,97.877,97.963,98.048,98.389,98.475,98.56,97.963,3.432,3.404,3.377
387,2018-01-25,97.832,97.918,98.004,98.367,98.453,98.539,97.918,3.449,3.421,3.393
388,2018-01-26,97.734,97.819,97.904,98.276,98.361,98.446,97.819,3.481,3.454,3.426
389,2018-01-29,97.617,97.703,97.789,98.159,98.245,98.331,97.703,3.52,3.491,3.463
390,2018-01-30,97.679,97.764,97.848,98.229,98.314,98.398,97.764,3.5,3.472,3.445
391,2018-01-31,97.697,97.782,97.866,98.255,98.34,98.424,97.782,3.495,3.467,3.439
392,2018-02-01,97.552,97.639,97.725,98.133,98.22,98.306,97.639,3.544,3.516,3.487
393,2018-02-02,97.619,97.715,97.812,98.207,98.303,98.4,97.715,3.523,3.491,3.459
394,2018-02-05,97.707,97.801,97.894,98.303,98.397,98.49,97.801,3.4939999999999998,3.463,3.433
395,2018-02-06,98.003,98.096,98.19,98.606,98.699,98.793,98.096,3.398,3.367,3.336
396,2018-02-07,97.8,97.896,97.992,98.411,98.507,98.603,97.896,3.465,3.433,3.402
397,2018-02-08,97.662,97.757,97.851,98.296,98.391,98.485,97.757,3.512,3.481,3.45
398,2018-02-09,97.685,97.78,97.875,98.327,98.422,98.517,97.78,3.505,3.474,3.442
399,2018-02-12,97.753,97.848,97.942,98.402,98.497,98.591,97.848,3.483,3.452,3.421
400,2018-02-13,97.879,97.974,98.069,98.536,98.631,98.726,97.974,3.442,3.411,3.379
401,2018-02-14,97.789,97.885,97.981,98.454,98.55,98.646,97.885,3.473,3.441,3.409
402,2018-02-15,97.55,97.645,97.74,98.245,98.34,98.435,97.645,3.555,3.523,3.491
403,2018-02-16,97.564,97.649,97.734,98.267,98.352,98.437,97.649,3.551,3.5220000000000002,3.4939999999999998
404,2018-02-20,97.465,97.563,97.66,98.175,98.273,98.37,97.563,3.584,3.552,3.519
405,2018-02-21,97.424,97.525,97.625,98.142,98.243,98.343,97.525,3.599,3.565,3.531
406,2018-02-22,97.43,97.53,97.63,98.171,98.271,98.371,97.53,3.599,3.565,3.532
407,2018-02-23,97.48,97.573,97.666,98.229,98.322,98.415,97.573,3.583,3.551,3.52
408,2018-02-26,97.529,97.629,97.729,98.285,98.385,98.485,97.629,3.567,3.533,3.5
409,2018-02-27,97.52,97.625,97.729,98.299,98.404,98.508,97.625,3.572,3.537,3.502
410,2018-02-28,97.386,97.492,97.598,98.173,98.279,98.385,97.492,3.618,3.582,3.5460000000000003
411,2018-03-01,97.449,97.558,97.667,98.259,98.368,98.477,97.558,3.599,3.5620000000000003,3.525
412,2018-03-02,97.566,97.67,97.773,98.383,98.487,98.59,97.67,3.56,3.525,3.49
413,2018-03-05,97.481,97.584,97.688,98.306,98.409,98.513,97.584,3.589,3.5540000000000003,3.519
414,2018-03-06,97.421,97.525,97.629,98.254,98.358,98.462,97.525,3.61,3.575,3.54
415,2018-03-07,97.459,97.565,97.67,98.299,98.405,98.51,97.565,3.598,3.5620000000000003,3.527
416,2018-03-08,97.387,97.491,97.594,98.25,98.354,98.457,97.491,3.625,3.589,3.5540000000000003
417,2018-03-09,97.358,97.464,97.569,98.229,98.335,98.44,97.464,3.635,3.599,3.564
418,2018-03-12,97.345,97.45,97.555,98.223,98.328,98.433,97.45,3.641,3.605,3.569
419,2018-03-13,97.362,97.467,97.572,98.248,98.353,98.458,97.467,3.636,3.6,3.564
420,2018-03-14,97.304,97.408,97.511,98.198,98.302,98.405,97.408,3.656,3.621,3.585
421,2018-03-15,97.319,97.421,97.523,98.236,98.338,98.44,97.421,3.653,3.618,3.583
422,2018-03-16,97.247,97.351,97.454,98.171,98.275,98.378,97.351,3.6790000000000003,3.643,3.608
423,2018-03-19,97.186,97.287,97.388,98.118,98.219,98.32,97.287,3.701,3.666,3.6310000000000002
424,2018-03-20,97.138,97.242,97.345,98.078,98.182,98.285,97.242,3.718,3.682,3.6470000000000002
425,2018-03-21,97.014,97.116,97.217,97.961,98.063,98.164,97.116,3.761,3.726,3.691
426,2018-03-22,97.13,97.232,97.334,98.1,98.202,98.304,97.232,3.724,3.689,3.654
427,2018-03-23,97.173,97.275,97.376,98.151,98.253,98.354,97.275,3.71,3.675,3.64
428,2018-03-26,97.151,97.253,97.355,98.136,98.238,98.34,97.253,3.718,3.683,3.648
429,2018-03-27,97.2,97.306,97.412,98.193,98.299,98.405,97.306,3.702,3.666,3.629
430,2018-03-28,97.289,97.396,97.502,98.305,98.412,98.518,97.396,3.674,3.637,3.6
431,2018-03-29,97.181,97.284,97.386,98.205,98.308,98.41,97.284,3.7119999999999997,3.676,3.641
432,2018-04-02,97.194,97.288,97.381,98.225,98.319,98.412,97.288,3.708,3.676,3.644
433,2018-04-03,97.237,97.338,97.438,98.276,98.377,98.477,97.338,3.694,3.659,3.624
434,2018-04-04,97.245,97.346,97.446,98.292,98.393,98.493,97.346,3.692,3.657,3.622
435,2018-04-05,97.138,97.241,97.343,98.207,98.31,98.412,97.241,3.732,3.6959999999999997,3.661
436,2018-04-06,97.127,97.226,97.324,98.204,98.303,98.401,97.226,3.737,3.702,3.668
437,2018-04-09,97.188,97.288,97.388,98.273,98.373,98.473,97.288,3.716,3.681,3.6470000000000002
438,2018-04-10,97.135,97.231,97.327,98.227,98.323,98.419,97.231,3.7359999999999998,3.702,3.669
439,2018-04-11,97.133,97.229,97.325,98.233,98.329,98.425,97.229,3.737,3.7039999999999997,3.67
440,2018-04-12,97.059,97.157,97.254,98.182,98.28,98.377,97.157,3.766,3.732,3.697
441,2018-04-13,96.978,97.075,97.172,98.109,98.206,98.303,97.075,3.795,3.761,3.727
442,2018-04-16,96.893,96.987,97.081,98.031,98.125,98.219,96.987,3.826,3.793,3.76
443,2018-04-17,96.893,96.991,97.088,98.039,98.137,98.234,96.991,3.827,3.793,3.758
444,2018-04-18,96.838,96.937,97.035,97.991,98.09,98.188,96.937,3.848,3.8129999999999997,3.778
445,2018-04-19,96.786,96.879,96.971,97.962,98.055,98.147,96.879,3.8689999999999998,3.836,3.803
446,2018-04-20,96.766,96.865,96.964,97.95,98.049,98.148,96.865,3.877,3.842,3.807
447,2018-04-23,96.639,96.737,96.834,97.831,97.929,98.026,96.737,3.923,3.888,3.854
448,2018-04-24,96.599,96.697,96.795,97.798,97.896,97.994,96.697,3.939,3.904,3.8689999999999998
449,2018-04-25,96.579,96.682,96.785,97.786,97.889,97.992,96.682,3.947,3.91,3.873
450,2018-04-26,96.65,96.752,96.854,97.88,97.982,98.084,96.752,3.925,3.888,3.852
451,2018-04-27,96.61,96.707,96.803,97.848,97.944,98.041,96.707,3.94,3.9050000000000002,3.871
452,2018-04-30,96.577,96.671,96.764,97.822,97.916,98.009,96.671,3.953,3.919,3.886
453,2018-05-01,96.575,96.666,96.756,97.828,97.919,98.009,96.666,3.955,3.922,3.89
454,2018-05-02,96.517,96.606,96.694,97.777,97.866,97.954,96.606,3.977,3.945,3.9130000000000003
455,2018-05-03,96.63,96.72,96.81,97.913,98.003,98.093,96.72,3.939,3.907,3.875
456,2018-05-04,96.631,96.721,96.812,97.922,98.012,98.103,96.721,3.94,3.908,3.875
457,2018-05-07,96.547,96.64,96.732,97.846,97.939,98.031,96.64,3.971,3.9379999999999997,3.9050000000000002
458,2018-05-08,96.566,96.658,96.75,97.872,97.964,98.056,96.658,3.966,3.932,3.899
459,2018-05-09,96.54,96.63,96.719,97.854,97.944,98.033,96.63,3.976,3.944,3.911
460,2018-05-10,96.533,96.622,96.71,97.87,97.959,98.047,96.622,3.982,3.95,3.918
461,2018-05-11,96.513,96.6,96.687,97.857,97.944,98.031,96.6,3.99,3.959,3.927
462,2018-05-14,96.505,96.592,96.678,97.857,97.944,98.03,96.592,3.9939999999999998,3.963,3.932
463,2018-05-15,96.526,96.612,96.697,97.886,97.972,98.057,96.612,3.988,3.957,3.926
464,2018-05-16,96.467,96.554,96.641,97.834,97.921,98.008,96.554,4.011,3.979,3.947
465,2018-05-17,96.47,96.555,96.64,96.485,96.57,96.655,96.555,4.013,3.982,3.951
466,2018-05-18,96.539,96.623,96.706,96.562,96.646,96.729,96.623,3.989,3.958,3.928
467,2018-05-21,96.535,96.621,96.707,96.566,96.652,96.738,96.621,3.991,3.96,3.928
468,2018-05-22,96.521,96.607,96.692,96.559,96.645,96.73,96.607,3.997,3.966,3.935
469,2018-05-23,96.637,96.724,96.811,96.683,96.77,96.857,96.724,3.956,3.924,3.892
470,2018-05-24,96.748,96.837,96.926,96.824,96.913,97.002,96.837,3.92,3.887,3.854
471,2018-05-25,96.791,96.88,96.968,96.875,96.964,97.052,96.88,3.9050000000000002,3.872,3.84
472,2018-05-29,97.013,97.106,97.198,97.097,97.19,97.282,97.106,3.823,3.789,3.7560000000000002
473,2018-05-30,96.989,97.079,97.168,97.081,97.171,97.26,97.079,3.833,3.8,3.768
474,2018-05-31,96.946,97.034,97.121,97.061,97.149,97.236,97.034,3.852,3.819,3.7880000000000003
475,2018-06-01,96.925,97.012,97.1,97.047,97.134,97.222,97.012,3.8609999999999998,3.8289999999999997,3.7960000000000003
476,2018-06-04,96.811,96.898,96.984,96.941,97.028,97.114,96.898,3.904,3.871,3.84
477,2018-06-05,96.789,96.877,96.964,96.927,97.015,97.102,96.877,3.9130000000000003,3.88,3.848
478,2018-06-06,96.752,96.84,96.929,96.897,96.985,97.074,96.84,3.927,3.895,3.862
479,2018-06-07,96.725,96.816,96.908,96.893,96.984,97.076,96.816,3.941,3.907,3.873
480,2018-06-08,96.844,96.929,97.015,97.02,97.105,97.191,96.929,3.8970000000000002,3.866,3.834
481,2018-06-11,96.726,96.811,96.896,96.909,96.994,97.079,96.811,3.942,3.911,3.879
482,2018-06-12,96.693,96.778,96.862,96.884,96.969,97.053,96.778,3.956,3.924,3.893
483,2018-06-13,96.68,96.767,96.853,96.879,96.966,97.052,96.767,3.9619999999999997,3.9290000000000003,3.8970000000000002
484,2018-06-14,96.626,96.712,96.797,96.848,96.934,97.019,96.712,3.985,3.953,3.9210000000000003
485,2018-06-15,96.633,96.721,96.808,96.862,96.95,97.037,96.721,3.984,3.951,3.918
486,2018-06-18,96.696,96.777,96.857,96.933,97.014,97.094,96.777,3.961,3.931,3.901
487,2018-06-19,96.754,96.838,96.921,96.998,97.082,97.165,96.838,3.94,3.909,3.878
488,2018-06-20,96.667,96.749,96.83,96.919,97.001,97.082,96.749,3.974,3.943,3.9130000000000003
489,2018-06-21,96.663,96.742,96.821,96.938,97.017,97.096,96.742,3.979,3.949,3.92
490,2018-06-22,96.688,96.771,96.853,96.971,97.054,97.136,96.771,3.971,3.939,3.909
491,2018-06-25,96.71,96.792,96.874,97.0,97.082,97.164,96.792,3.963,3.933,3.902
492,2018-06-26,96.742,96.825,96.908,97.04,97.123,97.206,96.825,3.953,3.9210000000000003,3.89
493,2018-06-27,96.788,96.876,96.964,97.094,97.182,97.27,96.876,3.936,3.903,3.87
494,2018-06-28,96.81,96.898,96.986,97.138,97.226,97.314,96.898,3.931,3.898,3.865
495,2018-06-29,96.765,96.85,96.934,97.101,97.186,97.27,96.85,3.949,3.917,3.885
496,2018-07-02,96.801,96.882,96.962,97.152,97.233,97.313,96.882,3.9379999999999997,3.907,3.877
497,2018-07-03,96.67,96.757,96.843,97.029,97.116,97.202,96.757,3.989,3.956,3.923
498,2018-07-05,96.683,96.771,96.858,97.065,97.153,97.24,96.771,3.987,3.9539999999999997,3.9210000000000003
499,2018-07-06,96.702,96.791,96.88,97.092,97.181,97.27,96.791,3.981,3.947,3.9130000000000003
500,2018-07-09,96.657,96.744,96.831,97.054,97.141,97.228,96.744,3.999,3.966,3.933
501,2018-07-10,96.639,96.723,96.806,97.044,97.128,97.211,96.723,4.007,3.975,3.944
502,2018-07-11,96.638,96.723,96.807,97.051,97.135,97.22,96.723,4.009,3.977,3.944
503,2018-07-12,96.592,96.666,96.74,97.027,97.101,97.175,96.666,4.03,4.002,3.973
504,2018-07-13,96.629,96.709,96.788,97.072,97.152,97.231,96.709,4.017,3.9859999999999998,3.956
505,2018-07-16,96.615,96.699,96.782,97.066,97.15,97.233,96.699,4.024,3.991,3.96
506,2018-07-17,96.603,96.687,96.77,97.061,97.145,97.228,96.687,4.03,3.997,3.965
507,2018-07-18,96.583,96.663,96.743,97.049,97.129,97.209,96.663,4.038,4.008,3.977
508,2018-07-19,96.557,96.637,96.716,97.046,97.126,97.205,96.637,4.052,4.021,3.991
509,2018-07-20,96.619,96.702,96.785,97.116,97.199,97.282,96.702,4.029,3.997,3.965
510,2018-07-23,96.643,96.727,96.811,97.147,97.231,97.315,96.727,4.021,3.989,3.956
511,2018-07-24,96.563,96.646,96.728,97.075,97.158,97.24,96.646,4.054,4.021,3.99
512,2018-07-25,96.543,96.625,96.706,97.062,97.144,97.225,96.625,4.063,4.031,3.999
513,2018-07-26,96.507,96.589,96.67,97.049,97.131,97.212,96.589,4.08,4.048,4.017
514,2018-07-27,96.426,96.522,96.618,96.968,97.064,97.16,96.522,4.112,4.074,4.037
515,2018-07-30,96.431,96.526,96.62,96.981,97.076,97.17,96.526,4.111,4.074,4.038
516,2018-07-31,96.465,96.559,96.653,97.023,97.117,97.211,96.559,4.099,4.063,4.026
517,2018-08-01,96.442,96.536,96.631,97.007,97.101,97.196,96.536,4.109,4.073,4.036
518,2018-08-02,96.46,96.551,96.642,97.048,97.139,97.23,96.551,4.106,4.071,4.035
519,2018-08-03,96.481,96.575,96.668,97.077,97.171,97.264,96.575,4.099,4.063,4.026
520,2018-08-06,96.513,96.61,96.706,97.116,97.213,97.309,96.61,4.088,4.05,4.013
521,2018-08-07,96.518,96.615,96.712,97.129,97.226,97.323,96.615,4.087,4.049,4.011
522,2018-08-08,96.483,96.582,96.681,97.102,97.201,97.3,96.582,4.103,4.064,4.025
523,2018-08-09,96.5,96.596,96.693,97.142,97.238,97.335,96.596,4.1,4.062,4.024
524,2018-08-10,96.584,96.681,96.777,97.233,97.33,97.426,96.681,4.068,4.03,3.992
525,2018-08-13,96.701,96.795,96.889,97.358,97.452,97.546,96.795,4.023,3.9859999999999998,3.949
526,2018-08-14,96.6,96.694,96.788,97.265,97.359,97.453,96.694,4.064,4.027,3.99
527,2018-08-15,96.644,96.738,96.831,97.316,97.41,97.503,96.738,4.048,4.011,3.974
528,2018-08-16,96.643,96.737,96.83,97.338,97.432,97.525,96.737,4.052,4.015,3.9779999999999998
529,2018-08-17,96.688,96.781,96.874,97.391,97.484,97.577,96.781,4.036,3.999,3.9619999999999997
530,2018-08-20,96.681,96.774,96.867,97.391,97.484,97.577,96.774,4.04,4.003,3.966
531,2018-08-21,96.708,96.801,96.894,97.426,97.519,97.612,96.801,4.03,3.993,3.956
532,2018-08-22,96.71,96.804,96.897,97.436,97.53,97.623,96.804,4.031,3.993,3.956
533,2018-08-23,96.72,96.813,96.905,97.469,97.562,97.654,96.813,4.03,3.993,3.957
534,2018-08-24,96.667,96.759,96.85,97.423,97.515,97.606,96.759,4.053,4.016,3.98
535,2018-08-27,96.66,96.756,96.851,97.424,97.52,97.615,96.756,4.057,4.019,3.981
536,2018-08-28,96.622,96.718,96.813,97.394,97.49,97.585,96.718,4.073,4.035,3.997
537,2018-08-29,96.571,96.666,96.761,97.343,97.438,97.533,96.666,4.094,4.056,4.018
538,2018-08-30,96.574,96.669,96.763,97.376,97.471,97.565,96.669,4.098,4.06,4.022
539,2018-08-31,96.656,96.749,96.841,97.466,97.559,97.651,96.749,4.066,4.029,3.992
540,2018-09-04,96.683,96.78,96.876,97.5,97.597,97.693,96.78,4.057,4.018,3.979
541,2018-09-05,96.638,96.736,96.833,97.463,97.561,97.658,96.736,4.076,4.037,3.998
542,2018-09-06,96.643,96.74,96.837,97.491,97.588,97.685,96.74,4.078,4.039,4.0
543,2018-09-07,96.67,96.765,96.859,97.526,97.621,97.715,96.765,4.069,4.03,3.992
544,2018-09-10,96.52,96.618,96.715,97.383,97.481,97.578,96.618,4.131,4.091,4.052
545,2018-09-11,96.462,96.559,96.656,97.333,97.43,97.527,96.559,4.156,4.116,4.077
546,2018-09-12,96.436,96.53,96.623,97.314,97.408,97.501,96.53,4.168,4.129,4.092
547,2018-09-13,96.402,96.495,96.588,97.303,97.396,97.489,96.495,4.186,4.148,4.11
548,2018-09-14,96.363,96.459,96.556,97.272,97.368,97.465,96.459,4.203,4.164,4.124
549,2018-09-17,96.359,96.453,96.547,97.276,97.37,97.464,96.453,4.206,4.168,4.13
550,2018-09-18,96.386,96.48,96.573,97.31,97.404,97.497,96.48,4.197,4.158,4.12
551,2018-09-19,96.324,96.417,96.511,97.256,97.349,97.443,96.417,4.224,4.186,4.147
552,2018-09-20,96.322,96.414,96.505,97.277,97.369,97.46,96.414,4.229,4.191,4.154
553,2018-09-21,96.32,96.414,96.507,97.283,97.377,97.47,96.414,4.231,4.193,4.154
554,2018-09-24,96.33,96.423,96.517,97.3,97.393,97.487,96.423,4.229,4.19,4.152
555,2018-09-25,96.286,96.38,96.474,97.264,97.358,97.452,96.38,4.248,4.21,4.171
556,2018-09-26,96.337,96.432,96.527,97.322,97.417,97.512,96.432,4.229,4.19,4.151
557,2018-09-27,96.392,96.486,96.58,97.4,97.494,97.588,96.486,4.211,4.172,4.133
558,2018-09-28,96.392,96.488,96.583,97.408,97.504,97.599,96.488,4.212,4.172,4.133
559,2018-10-01,96.367,96.465,96.564,97.391,97.489,97.588,96.465,4.224,4.183,4.142
560,2018-10-02,96.426,96.522,96.617,97.457,97.553,97.648,96.522,4.201,4.161,4.122
561,2018-10-03,96.399,96.493,96.587,97.438,97.532,97.626,96.493,4.214,4.175,4.136
562,2018-10-04,96.266,96.362,96.458,97.335,97.431,97.527,96.362,4.276,4.235,4.195
563,2018-10-05,96.284,96.38,96.475,97.361,97.457,97.552,96.38,4.27,4.229,4.19
564,2018-10-09,96.297,96.389,96.481,97.382,97.474,97.566,96.389,4.266,4.227,4.189
565,2018-10-10,96.262,96.354,96.446,97.354,97.446,97.538,96.354,4.282,4.243,4.205
566,2018-10-11,96.375,96.467,96.558,97.49,97.582,97.673,96.467,4.239,4.201,4.162
567,2018-10-12,96.346,96.438,96.53,97.469,97.561,97.653,96.438,4.253,4.214,4.176
568,2018-10-15,96.404,96.495,96.586,97.535,97.626,97.717,96.495,4.23,4.192,4.154
569,2018-10-16,96.366,96.457,96.547,97.504,97.595,97.685,96.457,4.248,4.209,4.172
570,2018-10-17,96.36,96.45,96.54,97.506,97.596,97.686,96.45,4.252,4.214,4.176
571,2018-10-18,96.299,96.389,96.479,97.468,97.558,97.648,96.389,4.283,4.244,4.206
572,2018-10-19,96.335,96.425,96.515,97.511,97.601,97.691,96.425,4.269,4.231,4.193
573,2018-10-22,96.289,96.379,96.469,97.473,97.563,97.653,96.379,4.29,4.252,4.214
574,2018-10-23,96.349,96.44,96.53,97.541,97.632,97.722,96.44,4.266,4.228,4.189
575,2018-10-24,96.411,96.503,96.594,97.61,97.702,97.793,96.503,4.241,4.202,4.164
576,2018-10-25,96.45,96.543,96.636,97.672,97.765,97.858,96.543,4.23,4.19,4.15
577,2018-10-26,96.559,96.652,96.745,97.789,97.882,97.975,96.652,4.185,4.145,4.106
578,2018-10-29,96.505,96.599,96.692,97.735,97.829,97.922,96.599,4.208,4.168,4.128
579,2018-10-30,96.485,96.578,96.67,97.723,97.816,97.908,96.578,4.218,4.178,4.139
