,CDH22 Curncy,CDH22 Curncy,CDH22 Curncy,CDH22 Curncy,CDH22 Curncy,CDH22 Curncy,CDH22 Curncy
2021-11-17 08:42:00-05:00,79.48,79.48,79.48,79.48,2,1,158.96
2021-11-17 08:44:00-05:00,79.46,79.46,79.46,79.46,1,1,79.46
2021-11-17 08:56:00-05:00,79.46,79.46,79.46,79.46,2,1,158.92
2021-11-17 09:20:00-05:00,79.465,79.47,79.465,79.47,3,2,238.4
2021-11-17 09:56:00-05:00,79.475,79.475,79.475,79.475,5,1,397.375
2021-11-17 10:07:00-05:00,79.475,79.475,79.475,79.475,2,1,158.95
2021-11-17 10:26:00-05:00,79.485,79.485,79.485,79.485,5,1,397.425
2021-11-17 10:32:00-05:00,79.49,79.49,79.49,79.49,2,1,158.98
2021-11-17 10:33:00-05:00,79.505,79.505,79.505,79.505,2,1,159.01
2021-11-17 10:36:00-05:00,79.485,79.485,79.485,79.485,1,1,79.485
2021-11-17 10:45:00-05:00,79.435,79.435,79.435,79.435,2,1,158.87
2021-11-17 10:58:00-05:00,79.4,79.4,79.4,79.4,3,1,238.2
2021-11-17 11:13:00-05:00,79.43,79.43,79.43,79.43,10,1,794.3
2021-11-17 11:24:00-05:00,79.39,79.39,79.39,79.39,4,1,317.56
2021-11-17 11:27:00-05:00,79.385,79.385,79.385,79.385,1,1,79.385
2021-11-17 11:30:00-05:00,79.375,79.375,79.375,79.375,5,1,396.875
2021-11-17 11:40:00-05:00,79.39,79.39,79.39,79.39,5,2,396.95
2021-11-17 11:52:00-05:00,79.355,79.355,79.355,79.355,1,1,79.355
2021-11-17 12:06:00-05:00,79.415,79.415,79.415,79.415,2,1,158.83
2021-11-17 12:20:00-05:00,79.385,79.385,79.38,79.38,11,2,873.205
2021-11-17 12:39:00-05:00,79.405,79.405,79.405,79.405,6,1,476.43
2021-11-17 12:55:00-05:00,79.355,79.355,79.355,79.355,1,1,79.355
2021-11-17 13:20:00-05:00,79.38,79.38,79.38,79.38,2,1,158.76
2021-11-17 13:23:00-05:00,79.4,79.4,79.4,79.4,1,1,79.4
2021-11-17 13:30:00-05:00,79.405,79.405,79.405,79.405,2,1,158.81
2021-11-17 13:32:00-05:00,79.405,79.405,79.405,79.405,2,1,158.81
2021-11-17 13:36:00-05:00,79.385,79.385,79.37,79.37,3,2,238.125
2021-11-17 13:43:00-05:00,79.26,79.26,79.25,79.25,10,3,792.54
2021-11-17 13:45:00-05:00,79.265,79.265,79.26,79.26,19,3,1505.965
2021-11-17 14:06:00-05:00,79.3,79.3,79.3,79.3,1,1,79.3
2021-11-17 14:14:00-05:00,79.275,79.275,79.275,79.275,1,1,79.275
2021-11-17 14:44:00-05:00,79.275,79.275,79.275,79.275,3,1,237.825
2021-11-17 14:48:00-05:00,79.275,79.275,79.275,79.275,3,1,237.825
2021-11-17 14:58:00-05:00,79.29,79.29,79.29,79.29,1,1,79.29
2021-11-17 15:08:00-05:00,79.3,79.3,79.3,79.3,1,1,79.3
2021-11-17 15:09:00-05:00,79.32,79.32,79.32,79.32,2,1,158.64
2021-11-17 15:41:00-05:00,79.335,79.335,79.335,79.335,5,1,396.675
2021-11-17 15:54:00-05:00,79.32,79.32,79.32,79.32,1,1,79.32
