,CDH22 Curncy,CDH22 Curncy,CDH22 Curncy,CDH22 Curncy,CDH22 Curncy,CDH22 Curncy,CDH22 Curncy
2021-11-12 10:01:00-05:00,79.45,79.45,79.45,79.45,2,1,158.9
2021-11-12 10:09:00-05:00,79.54,79.545,79.54,79.545,2,2,159.085
2021-11-12 10:24:00-05:00,79.645,79.645,79.645,79.645,1,1,79.645
2021-11-12 10:25:00-05:00,79.655,79.655,79.655,79.655,2,1,159.31
2021-11-12 10:31:00-05:00,79.63,79.63,79.63,79.63,1,1,79.63
2021-11-12 10:38:00-05:00,79.61,79.61,79.61,79.61,1,1,79.61
2021-11-12 10:50:00-05:00,79.56,79.56,79.56,79.56,1,1,79.56
2021-11-12 10:51:00-05:00,79.575,79.575,79.57,79.57,3,2,238.72
2021-11-12 10:55:00-05:00,79.54,79.54,79.54,79.54,1,1,79.54
2021-11-12 11:02:00-05:00,79.525,79.525,79.525,79.525,2,1,159.05
2021-11-12 11:07:00-05:00,79.53,79.54,79.53,79.54,2,2,159.07
2021-11-12 11:08:00-05:00,79.545,79.545,79.545,79.545,5,1,397.725
2021-11-12 11:29:00-05:00,79.58,79.58,79.58,79.58,2,1,159.16
2021-11-12 11:30:00-05:00,79.6,79.6,79.6,79.6,4,1,318.4
2021-11-12 11:53:00-05:00,79.625,79.625,79.625,79.625,1,1,79.625
2021-11-12 11:54:00-05:00,79.61,79.61,79.61,79.61,2,1,159.22
2021-11-12 12:07:00-05:00,79.605,79.605,79.605,79.605,1,1,79.605
2021-11-12 12:22:00-05:00,79.615,79.615,79.615,79.615,1,1,79.615
2021-11-12 12:26:00-05:00,79.605,79.605,79.605,79.605,1,1,79.605
2021-11-12 12:48:00-05:00,79.575,79.575,79.575,79.575,1,1,79.575
2021-11-12 12:55:00-05:00,79.61,79.625,79.61,79.625,3,2,238.845
2021-11-12 12:57:00-05:00,79.63,79.63,79.63,79.63,1,1,79.63
2021-11-12 13:04:00-05:00,79.61,79.61,79.61,79.61,1,1,79.61
2021-11-12 13:12:00-05:00,79.625,79.625,79.625,79.625,1,1,79.625
2021-11-12 13:23:00-05:00,79.63,79.63,79.63,79.63,1,1,79.63
2021-11-12 13:35:00-05:00,79.63,79.635,79.63,79.635,14,2,1114.855
2021-11-12 13:56:00-05:00,79.645,79.645,79.645,79.645,1,1,79.645
2021-11-12 14:01:00-05:00,79.65,79.65,79.65,79.65,1,1,79.65
2021-11-12 14:17:00-05:00,79.67,79.67,79.67,79.67,1,1,79.67
2021-11-12 14:45:00-05:00,79.695,79.695,79.695,79.695,2,1,159.39
2021-11-12 14:59:00-05:00,79.665,79.665,79.665,79.665,1,1,79.665
2021-11-12 15:24:00-05:00,79.705,79.705,79.705,79.705,4,1,318.82
